gene.ensembl	gene.sym
ENSMUSG00000015671	Psma2
ENSMUSG00000060073	Psma3
ENSMUSG00000032301	Psma4
ENSMUSG00000068749	Psma5
ENSMUSG00000021024	Psma6
ENSMUSG00000027566	Psma7
ENSMUSG00000036743	Psma8
ENSMUSG00000014769	Psmb1
ENSMUSG00000031897	Psmb10
ENSMUSG00000072423	Psmb11
ENSMUSG00000028837	Psmb2
ENSMUSG00000069744	Psmb3
ENSMUSG00000005779	Psmb4
ENSMUSG00000022193	Psmb5
ENSMUSG00000080992	Psmb5-ps
ENSMUSG00000018286	Psmb6
ENSMUSG00000082054	Psmb6-ps
ENSMUSG00000100222	Psmb6-ps2
ENSMUSG00000026750	Psmb7
ENSMUSG00000081042	Psmb7-ps2
ENSMUSG00000024338	Psmb8
ENSMUSG00000096727	Psmb9
ENSMUSG00000021178	Psmc1
ENSMUSG00000028932	Psmc2
ENSMUSG00000002102	Psmc3
ENSMUSG00000019303	Psmc3ip
ENSMUSG00000030603	Psmc4
ENSMUSG00000020708	Psmc5
ENSMUSG00000021832	Psmc6
ENSMUSG00000026229	Psmd1
ENSMUSG00000031429	Psmd10
ENSMUSG00000017428	Psmd11
ENSMUSG00000020720	Psmd12
ENSMUSG00000025487	Psmd13
ENSMUSG00000026914	Psmd14
ENSMUSG00000006998	Psmd2
ENSMUSG00000017221	Psmd3
ENSMUSG00000005625	Psmd4
ENSMUSG00000026869	Psmd5
ENSMUSG00000021737	Psmd6
ENSMUSG00000039067	Psmd7
ENSMUSG00000030591	Psmd8
ENSMUSG00000029440	Psmd9
ENSMUSG00000022216	Psme1
ENSMUSG00000079197	Psme2
ENSMUSG00000078153	Psme2b
ENSMUSG00000078652	Psme3
ENSMUSG00000040850	Psme4
ENSMUSG00000032869	Psmf1
ENSMUSG00000022913	Psmg1
ENSMUSG00000024537	Psmg2
ENSMUSG00000029551	Psmg3
ENSMUSG00000071451	Psmg4
ENSMUSG00000024409	Psors1c2
ENSMUSG00000021938	Pspc1
ENSMUSG00000029446	Psph
ENSMUSG00000002664	Pspn
ENSMUSG00000068744	Psrc1
ENSMUSG00000063179	Pstk
ENSMUSG00000032322	Pstpip1
ENSMUSG00000025429	Pstpip2
ENSMUSG00000056529	Ptafr
ENSMUSG00000074925	Ptar1
ENSMUSG00000006498	Ptbp1
ENSMUSG00000028134	Ptbp2
ENSMUSG00000028382	Ptbp3
ENSMUSG00000029624	Ptcd1
ENSMUSG00000021650	Ptcd2
ENSMUSG00000063884	Ptcd3
ENSMUSG00000021466	Ptch1
ENSMUSG00000028681	Ptch2
ENSMUSG00000041552	Ptchd1
NA	Ptchd2
ENSMUSG00000039198	Ptchd3
ENSMUSG00000042256	Ptchd4
ENSMUSG00000036858	Ptcra
ENSMUSG00000021518	Ptdss1
ENSMUSG00000025495	Ptdss2
ENSMUSG00000013663	Pten
ENSMUSG00000026730	Pter
ENSMUSG00000026735	Ptf1a
ENSMUSG00000071489	Ptgdr
ENSMUSG00000034117	Ptgdr2
ENSMUSG00000015090	Ptgds
ENSMUSG00000019464	Ptger1
ENSMUSG00000037759	Ptger2
ENSMUSG00000040016	Ptger3
ENSMUSG00000039942	Ptger4
ENSMUSG00000050737	Ptges
ENSMUSG00000026820	Ptges2
ENSMUSG00000071072	Ptges3
ENSMUSG00000097487	Ptges3l
ENSMUSG00000028036	Ptgfr
ENSMUSG00000027864	Ptgfrn
ENSMUSG00000043017	Ptgir
ENSMUSG00000017969	Ptgis
ENSMUSG00000028378	Ptgr1
ENSMUSG00000072946	Ptgr2
ENSMUSG00000047250	Ptgs1
ENSMUSG00000032487	Ptgs2
ENSMUSG00000059077	Pth
ENSMUSG00000032492	Pth1r
ENSMUSG00000038300	Pth2
ENSMUSG00000025946	Pth2r
ENSMUSG00000048776	Pthlh
ENSMUSG00000022607	Ptk2
ENSMUSG00000059456	Ptk2b
ENSMUSG00000038751	Ptk6
ENSMUSG00000023972	Ptk7
ENSMUSG00000026238	Ptma
ENSMUSG00000095331	Ptma-ps1
ENSMUSG00000030122	Ptms
ENSMUSG00000029838	Ptn
ENSMUSG00000038502	Ptov1
ENSMUSG00000026064	Ptp4a1
ENSMUSG00000028788	Ptp4a2
ENSMUSG00000059895	Ptp4a3
ENSMUSG00000038042	Ptpdc1
ENSMUSG00000027540	Ptpn1
ENSMUSG00000043733	Ptpn11
ENSMUSG00000028771	Ptpn12
ENSMUSG00000034573	Ptpn13
ENSMUSG00000026604	Ptpn14
ENSMUSG00000026126	Ptpn18
ENSMUSG00000024539	Ptpn2
ENSMUSG00000021940	Ptpn20
ENSMUSG00000021009	Ptpn21
ENSMUSG00000027843	Ptpn22
ENSMUSG00000036057	Ptpn23
ENSMUSG00000038764	Ptpn3
ENSMUSG00000026384	Ptpn4
ENSMUSG00000030854	Ptpn5
ENSMUSG00000004266	Ptpn6
ENSMUSG00000031506	Ptpn7
ENSMUSG00000032290	Ptpn9
ENSMUSG00000027303	Ptpra
ENSMUSG00000020154	Ptprb
ENSMUSG00000026395	Ptprc
ENSMUSG00000045826	Ptprcap
ENSMUSG00000028399	Ptprd
ENSMUSG00000041836	Ptpre
ENSMUSG00000033295	Ptprf
ENSMUSG00000021745	Ptprg
ENSMUSG00000035429	Ptprh
ENSMUSG00000025314	Ptprj
ENSMUSG00000019889	Ptprk
ENSMUSG00000033278	Ptprm
ENSMUSG00000026204	Ptprn
ENSMUSG00000056553	Ptprn2
ENSMUSG00000030223	Ptpro
ENSMUSG00000035916	Ptprq
ENSMUSG00000020151	Ptprr
ENSMUSG00000013236	Ptprs
ENSMUSG00000053141	Ptprt
ENSMUSG00000028909	Ptpru
ENSMUSG00000068748	Ptprz1
NA	Ptrf
ENSMUSG00000053746	Ptrh1
ENSMUSG00000072582	Ptrh2
ENSMUSG00000096199	Ptrhd1
ENSMUSG00000032067	Pts
ENSMUSG00000020415	Pttg1
ENSMUSG00000009291	Pttg1ip
ENSMUSG00000027832	Ptx3
ENSMUSG00000044172	Ptx4
ENSMUSG00000002524	Puf60
ENSMUSG00000028580	Pum1
ENSMUSG00000020594	Pum2
ENSMUSG00000041360	Pum3
ENSMUSG00000043991	Pura
ENSMUSG00000094483	Purb
ENSMUSG00000049184	Purg
ENSMUSG00000029507	Pus1
ENSMUSG00000020280	Pus10
ENSMUSG00000032103	Pus3
ENSMUSG00000057541	Pus7
ENSMUSG00000033356	Pus7l
ENSMUSG00000051557	Pusl1
ENSMUSG00000005716	Pvalb
ENSMUSG00000040511	Pvr
ENSMUSG00000106161	Pvrig-ps
ENSMUSG00000001785	Pwp1
ENSMUSG00000032834	Pwp2
ENSMUSG00000044950	Pwwp2a
ENSMUSG00000060260	Pwwp2b
ENSMUSG00000021411	Pxdc1
ENSMUSG00000020674	Pxdn
ENSMUSG00000033885	Pxk
ENSMUSG00000029499	Pxmp2
ENSMUSG00000000876	Pxmp4
ENSMUSG00000029528	Pxn
ENSMUSG00000045378	Pxt1
ENSMUSG00000043587	Pxylp1
ENSMUSG00000030793	Pycard
ENSMUSG00000025140	Pycr1
ENSMUSG00000026520	Pycr2
ENSMUSG00000022571	Pycrl
NA	Pydc3
NA	Pydc4
ENSMUSG00000033059	Pygb
ENSMUSG00000021069	Pygl
ENSMUSG00000032648	Pygm
ENSMUSG00000034910	Pygo1
ENSMUSG00000047824	Pygo2
NA	Pyhin1
ENSMUSG00000064030	Pym1
ENSMUSG00000041671	Pyroxd1
ENSMUSG00000060224	Pyroxd2
ENSMUSG00000043162	Pyurf
ENSMUSG00000017311	Pyy
ENSMUSG00000030359	Pzp
ENSMUSG00000032604	Qars
ENSMUSG00000015806	Qdpr
ENSMUSG00000062078	Qk
ENSMUSG00000024084	Qpct
ENSMUSG00000030407	Qpctl
ENSMUSG00000030674	Qprt
ENSMUSG00000043102	Qrfp
ENSMUSG00000058400	Qrfpr
ENSMUSG00000006673	Qrich1
ENSMUSG00000070331	Qrich2
ENSMUSG00000019863	Qrsl1
ENSMUSG00000074994	Qser1
ENSMUSG00000033684	Qsox1
ENSMUSG00000036327	Qsox2
ENSMUSG00000002825	Qtrt1
NA	Qtrtd1
ENSMUSG00000034194	R3hcc1
ENSMUSG00000025184	R3hcc1l
ENSMUSG00000056211	R3hdm1
ENSMUSG00000025404	R3hdm2
ENSMUSG00000035781	R3hdm4
ENSMUSG00000078949	R3hdml
NA	RP23-101F17.1
NA	RP23-108H19.3
NA	RP23-112C18.7
NA	RP23-112I20.5
NA	RP23-114A6.7
NA	RP23-115C10.2
NA	RP23-115C10.3
NA	RP23-116P5.1
NA	RP23-118B13.5
NA	RP23-120M17.1
NA	RP23-121M22.6
NA	RP23-122B13.1
NA	RP23-122P1.12
NA	RP23-125P1.2
NA	RP23-129K15.1
NA	RP23-139E6.1
NA	RP23-140J10.1
NA	RP23-144N15.3
NA	RP23-145I16.3
NA	RP23-145J18.1
NA	RP23-146J17.3
NA	RP23-146N20.3
NA	RP23-14E14.4
NA	RP23-152A2.2
NA	RP23-154H18.2
NA	RP23-157I3.5
NA	RP23-157N11.1
NA	RP23-157N11.6
NA	RP23-157N11.7
NA	RP23-157P17.1
NA	RP23-169M10.1
NA	RP23-169M5.2
NA	RP23-179K7.3
NA	RP23-182C11.3
NA	RP23-183A4.1
NA	RP23-185B22.2
NA	RP23-185B22.3
NA	RP23-185B22.4
NA	RP23-188E3.1
NA	RP23-190H11.8
NA	RP23-193M8.3
NA	RP23-198F6.2
NA	RP23-202K1.1
NA	RP23-20K21.2
NA	RP23-211B19.3
NA	RP23-212F18.1
NA	RP23-212F18.2
NA	RP23-212F18.3
NA	RP23-212F18.4
NA	RP23-212F18.5
NA	RP23-218K15.11
NA	RP23-218K15.5
NA	RP23-220F20.2
NA	RP23-221P20.2
NA	RP23-234F23.1
NA	RP23-238J3.1
NA	RP23-251C4.1
NA	RP23-253I14.4
NA	RP23-26E18.1
NA	RP23-277H6.2
NA	RP23-278M23.1
NA	RP23-281F13.1
NA	RP23-283I2.2
NA	RP23-283I2.3
NA	RP23-283I2.4
NA	RP23-284K1.5
NA	RP23-28E6.13
NA	RP23-292K4.5
NA	RP23-292P21.2
NA	RP23-296C23.2
NA	RP23-296K6.1
NA	RP23-297C11.2
NA	RP23-297G13.1
NA	RP23-299A23.1
NA	RP23-301N20.4
NA	RP23-302F9.5
NA	RP23-302J17.1
NA	RP23-313J14.7
NA	RP23-314A15.3
NA	RP23-314A15.4
NA	RP23-316L10.2
NA	RP23-317B21.2
NA	RP23-323L3.3
NA	RP23-323L3.4
NA	RP23-323L3.7
NA	RP23-323L3.8
NA	RP23-324B16.1
NA	RP23-324B16.3
NA	RP23-324B16.4
NA	RP23-324B16.6
NA	RP23-324B16.7
NA	RP23-324J18.1
NA	RP23-324J18.2
NA	RP23-325D10.3
NA	RP23-327E18.14
NA	RP23-328F3.4
NA	RP23-32D9.1
NA	RP23-330A24.1
NA	RP23-332G19.1
NA	RP23-338B6.3
NA	RP23-339I14.2
NA	RP23-339P15.2
NA	RP23-343D3.3
NA	RP23-344G11.5
NA	RP23-346N11.3
NA	RP23-346N11.5
NA	RP23-346N11.6
NA	RP23-346N8.3
NA	RP23-348E10.2
NA	RP23-348E18.7
NA	RP23-348F1.1
NA	RP23-354L15.1
NA	RP23-354L18.6
NA	RP23-354L18.8
NA	RP23-355I5.2
NA	RP23-355I5.3
NA	RP23-356C18.1
NA	RP23-359B23.10
NA	RP23-359B23.12
NA	RP23-359P19.1
NA	RP23-35L23.1
NA	RP23-35L23.2
NA	RP23-35L23.3
NA	RP23-35L23.4
NA	RP23-35L23.5
NA	RP23-35L23.6
NA	RP23-35L23.7
NA	RP23-35L23.8
NA	RP23-368K14.1
NA	RP23-380M21.1
NA	RP23-382M10.3
NA	RP23-383P11.8
NA	RP23-385F3.1
NA	RP23-385G14.1
NA	RP23-389K5.5
NA	RP23-397L11.5
NA	RP23-398L15.1
NA	RP23-399A18.10
NA	RP23-399A18.11
NA	RP23-399A18.8
NA	RP23-399A18.9
NA	RP23-402O17.1
NA	RP23-402P22.1
NA	RP23-410F24.1
NA	RP23-413D14.6
NA	RP23-413D14.7
NA	RP23-413F14.3
NA	RP23-413O13.1
NA	RP23-414I24.11
NA	RP23-416J8.1
NA	RP23-416P12.3
NA	RP23-417L14.6
NA	RP23-419K14.11
NA	RP23-41B18.5
NA	RP23-422L16.28
NA	RP23-429G12.1
NA	RP23-429G12.2
NA	RP23-430L2.2
NA	RP23-432H1.7
NA	RP23-434H18.4
NA	RP23-435J8.1
NA	RP23-440M14.3
NA	RP23-442K7.4
NA	RP23-442K7.5
NA	RP23-442K7.6
NA	RP23-442K7.7
NA	RP23-44P12.3
NA	RP23-44P12.5
NA	RP23-44P12.6
NA	RP23-44P12.7
NA	RP23-44P12.8
NA	RP23-453P1.2
NA	RP23-457I3.2
NA	RP23-469O12.6
NA	RP23-469O12.7
NA	RP23-469O12.8
NA	RP23-472M3.2
NA	RP23-478B10.1
NA	RP23-479K9.6
NA	RP23-56A14.10
NA	RP23-56A14.11
NA	RP23-56A14.7
NA	RP23-56A14.8
NA	RP23-56A14.9
NA	RP23-58H5.2
NA	RP23-58H5.5
NA	RP23-58H5.6
NA	RP23-58H5.8
NA	RP23-61O11.11
NA	RP23-61O11.12
NA	RP23-62N8.4
NA	RP23-62O7.9
NA	RP23-63I1.1
NA	RP23-63I1.2
NA	RP23-63I1.3
NA	RP23-63I1.4
NA	RP23-63I1.5
NA	RP23-63I1.6
NA	RP23-63I1.7
NA	RP23-63O14.2
NA	RP23-64O4.3
NA	RP23-67F4.3
NA	RP23-67F4.4
NA	RP23-68E7.5
NA	RP23-69L20.2
NA	RP23-6C3.2
NA	RP23-6C3.3
NA	RP23-6C3.5
NA	RP23-74O12.6
NA	RP23-74O12.7
NA	RP23-74O12.8
NA	RP23-77F18.1
NA	RP23-78K13.3
NA	RP23-78K13.4
NA	RP23-79K4.4
NA	RP23-7L11.8
NA	RP23-92D22.3
NA	RP23-96L20.1
NA	RP23-99B10.5
NA	RP23-99L5.1
NA	RP23-99L5.2
NA	RP23-9C19.1
NA	RP24-101G17.1
NA	RP24-101G17.2
NA	RP24-103C10.1
NA	RP24-111G17.11
NA	RP24-111G17.13
NA	RP24-111G17.15
NA	RP24-114P21.2
NA	RP24-116C19.5
NA	RP24-116G21.1
NA	RP24-121L4.3
NA	RP24-125B17.1
NA	RP24-126J17.3
NA	RP24-126M11.1
NA	RP24-144M14.4
NA	RP24-144M14.5
NA	RP24-147O12.1
NA	RP24-152F23.1
NA	RP24-152F23.5
NA	RP24-155I9.1
NA	RP24-156K15.2
NA	RP24-156K15.3
NA	RP24-158D10.1
NA	RP24-160I20.1
NA	RP24-163J22.10
NA	RP24-163J22.6
NA	RP24-163J22.7
NA	RP24-163J22.8
NA	RP24-163J22.9
NA	RP24-167E6.1
NA	RP24-168F5.2
NA	RP24-168N14.1
NA	RP24-169O12.1
NA	RP24-176A1.1
NA	RP24-176A1.2
NA	RP24-176A1.3
NA	RP24-180H20.1
NA	RP24-191C23.4
NA	RP24-201K16.2
NA	RP24-202L5.3
NA	RP24-211L21.1
NA	RP24-216J7.1
NA	RP24-216J7.2
NA	RP24-226P5.1
NA	RP24-229E19.1
NA	RP24-235C16.1
NA	RP24-235C16.2
NA	RP24-235C16.5
NA	RP24-235D23.2
NA	RP24-235D23.3
NA	RP24-235D23.4
NA	RP24-235D23.5
NA	RP24-235D23.6
NA	RP24-235K6.2
NA	RP24-235N21.3
NA	RP24-235N21.5
NA	RP24-243J4.5
NA	RP24-258B3.4
NA	RP24-267I21.3
NA	RP24-274F20.4
NA	RP24-278L20.1
NA	RP24-281J17.3
NA	RP24-285L8.2
NA	RP24-285L8.4
NA	RP24-301F13.1
NA	RP24-301F13.2
NA	RP24-301O17.2
NA	RP24-306C18.10
NA	RP24-306C18.11
NA	RP24-306C18.12
NA	RP24-313C11.1
NA	RP24-313C11.3
NA	RP24-313C11.5
NA	RP24-323I19.1
NA	RP24-325F10.1
NA	RP24-325F10.4
NA	RP24-345M16.3
NA	RP24-345M16.4
NA	RP24-345M16.5
NA	RP24-345M16.6
NA	RP24-347O5.11
NA	RP24-347O5.7
NA	RP24-347O5.8
NA	RP24-348E18.3
NA	RP24-351P7.1
NA	RP24-351P7.2
NA	RP24-351P7.4
NA	RP24-351P7.5
NA	RP24-351P7.6
NA	RP24-351P7.7
NA	RP24-351P7.8
NA	RP24-364D22.1
NA	RP24-364D22.2
NA	RP24-364D22.3
NA	RP24-364D22.4
NA	RP24-364D22.5
NA	RP24-364D22.6
NA	RP24-364D22.7
NA	RP24-370L8.10
NA	RP24-370L8.11
NA	RP24-370L8.12
NA	RP24-370L8.4
NA	RP24-370L8.5
NA	RP24-370L8.6
NA	RP24-370L8.7
NA	RP24-370L8.8
NA	RP24-370L8.9
NA	RP24-371C6.1
NA	RP24-371E20.4
NA	RP24-380D10.2
NA	RP24-380D10.3
NA	RP24-380D10.4
NA	RP24-383I8.3
NA	RP24-388A6.3
NA	RP24-391G14.9
NA	RP24-410B18.1
NA	RP24-410B18.2
NA	RP24-410B18.3
NA	RP24-423F11.1
NA	RP24-445L16.4
NA	RP24-447D19.2
NA	RP24-447D19.3
NA	RP24-447D19.4
NA	RP24-447D19.5
NA	RP24-459A4.4
NA	RP24-462N24.1
NA	RP24-462N24.2
NA	RP24-475C24.10
NA	RP24-475C24.12
NA	RP24-487D5.4
NA	RP24-487D5.5
NA	RP24-492N18.5
NA	RP24-502D8.3
NA	RP24-502E20.3
NA	RP24-505E20.1
NA	RP24-531D19.1
NA	RP24-539K4.1
NA	RP24-545I11.1
NA	RP24-548A13.3
NA	RP24-548A13.4
NA	RP24-548A13.5
NA	RP24-548F24.1
NA	RP24-553L18.1
NA	RP24-553L18.2
NA	RP24-556B7.6
NA	RP24-560O24.1
NA	RP24-560O24.2
NA	RP24-562E3.3
NA	RP24-76P12.1
NA	RP24-77E13.10
NA	RP24-77E13.12
NA	RP24-77E13.4
NA	RP24-78F23.1
NA	RP24-83E15.4
NA	RP24-84J11.1
NA	RP24-96C7.1
NA	RP24-96C7.2
NA	RP24-96C7.3
NA	RP24-96C7.4
NA	RP24-96C7.6
NA	RP24-96C7.7
NA	RP24-96C7.9
NA	RP24-96N12.4
ENSMUSG00000020671	Rab10
ENSMUSG00000004771	Rab11a
ENSMUSG00000077450	Rab11b
ENSMUSG00000095690	Rab11b-ps2
ENSMUSG00000031488	Rab11fip1
ENSMUSG00000040022	Rab11fip2
ENSMUSG00000037098	Rab11fip3
ENSMUSG00000017639	Rab11fip4
ENSMUSG00000051343	Rab11fip5
ENSMUSG00000023460	Rab12
ENSMUSG00000027935	Rab13
ENSMUSG00000026878	Rab14
ENSMUSG00000021062	Rab15
ENSMUSG00000026304	Rab17
ENSMUSG00000073639	Rab18
ENSMUSG00000029923	Rab19
ENSMUSG00000020149	Rab1a
ENSMUSG00000024870	Rab1b
ENSMUSG00000031504	Rab20
ENSMUSG00000020132	Rab21
ENSMUSG00000027519	Rab22a
ENSMUSG00000004768	Rab23
ENSMUSG00000034789	Rab24
ENSMUSG00000008601	Rab25
ENSMUSG00000079657	Rab26
ENSMUSG00000032202	Rab27a
ENSMUSG00000024511	Rab27b
ENSMUSG00000029128	Rab28
ENSMUSG00000026433	Rab29
ENSMUSG00000047187	Rab2a
ENSMUSG00000022159	Rab2b
ENSMUSG00000030643	Rab30
ENSMUSG00000056515	Rab31
ENSMUSG00000019832	Rab32
ENSMUSG00000031104	Rab33a
ENSMUSG00000027739	Rab33b
ENSMUSG00000002059	Rab34
ENSMUSG00000029518	Rab35
ENSMUSG00000020175	Rab36
ENSMUSG00000020732	Rab37
ENSMUSG00000030559	Rab38
ENSMUSG00000055069	Rab39
ENSMUSG00000031202	Rab39b
ENSMUSG00000031840	Rab3a
ENSMUSG00000003411	Rab3b
ENSMUSG00000021700	Rab3c
ENSMUSG00000019066	Rab3d
ENSMUSG00000036104	Rab3gap1
ENSMUSG00000039318	Rab3gap2
ENSMUSG00000024663	Rab3il1
ENSMUSG00000064181	Rab3ip
ENSMUSG00000025170	Rab40b
ENSMUSG00000025730	Rab40c
ENSMUSG00000089687	Rab42
ENSMUSG00000030055	Rab43
ENSMUSG00000064147	Rab44
ENSMUSG00000019478	Rab4a
ENSMUSG00000053291	Rab4b
ENSMUSG00000017831	Rab5a
ENSMUSG00000107684	Rab5a-ps
ENSMUSG00000000711	Rab5b
ENSMUSG00000019173	Rab5c
ENSMUSG00000030704	Rab6a
ENSMUSG00000032549	Rab6b
ENSMUSG00000079477	Rab7
ENSMUSG00000052688	Rab7b
ENSMUSG00000003037	Rab8a
ENSMUSG00000036943	Rab8b
ENSMUSG00000079316	Rab9
ENSMUSG00000043463	Rab9b
ENSMUSG00000082464	Rab9b-ps1
ENSMUSG00000003380	Rabac1
ENSMUSG00000020817	Rabep1
ENSMUSG00000030727	Rabep2
ENSMUSG00000070953	Rabepk
ENSMUSG00000035437	Rabgap1
ENSMUSG00000026721	Rabgap1l
ENSMUSG00000025340	Rabgef1
ENSMUSG00000040472	Rabggta
ENSMUSG00000038975	Rabggtb
ENSMUSG00000042229	Rabif
ENSMUSG00000022621	Rabl2
ENSMUSG00000022827	Rabl3
ENSMUSG00000015087	Rabl6
ENSMUSG00000001847	Rac1
ENSMUSG00000033220	Rac2
ENSMUSG00000018012	Rac3
ENSMUSG00000023015	Racgap1
ENSMUSG00000020372	Rack1
ENSMUSG00000022248	Rad1
ENSMUSG00000021635	Rad17
ENSMUSG00000030254	Rad18
ENSMUSG00000022314	Rad21
ENSMUSG00000074704	Rad21l
ENSMUSG00000003813	Rad23a
ENSMUSG00000028426	Rad23b
ENSMUSG00000020380	Rad50
ENSMUSG00000027323	Rad51
ENSMUSG00000030346	Rad51ap1
ENSMUSG00000086022	Rad51ap2
ENSMUSG00000059060	Rad51b
ENSMUSG00000007646	Rad51c
ENSMUSG00000018841	Rad51d
ENSMUSG00000030166	Rad52
ENSMUSG00000078773	Rad54b
ENSMUSG00000028702	Rad54l
ENSMUSG00000040661	Rad54l2
ENSMUSG00000024824	Rad9a
ENSMUSG00000038569	Rad9b
ENSMUSG00000029576	Radil
ENSMUSG00000027509	Rae1
ENSMUSG00000078452	Raet1d
ENSMUSG00000053219	Raet1e
ENSMUSG00000000441	Raf1
ENSMUSG00000061311	Rag1
ENSMUSG00000032864	Rag2
ENSMUSG00000062115	Rai1
ENSMUSG00000022246	Rai14
ENSMUSG00000043518	Rai2
ENSMUSG00000008859	Rala
ENSMUSG00000004451	Ralb
ENSMUSG00000024096	Ralbp1
ENSMUSG00000021027	Ralgapa1
ENSMUSG00000037110	Ralgapa2
ENSMUSG00000027652	Ralgapb
ENSMUSG00000026821	Ralgds
ENSMUSG00000038831	Ralgps1
ENSMUSG00000026594	Ralgps2
ENSMUSG00000027593	Raly
ENSMUSG00000039717	Ralyl
ENSMUSG00000034353	Ramp1
ENSMUSG00000001240	Ramp2
ENSMUSG00000041046	Ramp3
ENSMUSG00000029430	Ran
ENSMUSG00000005732	Ranbp1
ENSMUSG00000037415	Ranbp10
ENSMUSG00000040594	Ranbp17
ENSMUSG00000003226	Ranbp2
ENSMUSG00000098520	Ranbp2-ps1
ENSMUSG00000098386	Ranbp2-ps10
ENSMUSG00000105314	Ranbp2-ps11
ENSMUSG00000104759	Ranbp2-ps12
ENSMUSG00000098508	Ranbp2-ps2
ENSMUSG00000098564	Ranbp2-ps3
ENSMUSG00000098469	Ranbp2-ps4
ENSMUSG00000099087	Ranbp2-ps5
ENSMUSG00000099298	Ranbp2-ps6
ENSMUSG00000098744	Ranbp2-ps7
ENSMUSG00000098278	Ranbp2-ps8
ENSMUSG00000098861	Ranbp2-ps9
ENSMUSG00000002372	Ranbp3
ENSMUSG00000048424	Ranbp3l
ENSMUSG00000074909	Ranbp6
ENSMUSG00000038546	Ranbp9
ENSMUSG00000022391	Rangap1
ENSMUSG00000032892	Rangrf
ENSMUSG00000068798	Rap1a
ENSMUSG00000081842	Rap1a-ps2
ENSMUSG00000052681	Rap1b
ENSMUSG00000041351	Rap1gap
ENSMUSG00000038807	Rap1gap2
ENSMUSG00000028149	Rap1gds1
ENSMUSG00000051615	Rap2a
ENSMUSG00000036894	Rap2b
ENSMUSG00000050029	Rap2c
ENSMUSG00000039844	Rapgef1
ENSMUSG00000062232	Rapgef2
ENSMUSG00000022469	Rapgef3
ENSMUSG00000049044	Rapgef4
ENSMUSG00000041992	Rapgef5
ENSMUSG00000037533	Rapgef6
ENSMUSG00000038020	Rapgefl1
ENSMUSG00000026014	Raph1
ENSMUSG00000002104	Rapsn
ENSMUSG00000037992	Rara
ENSMUSG00000017491	Rarb
ENSMUSG00000001288	Rarg
ENSMUSG00000049404	Rarres1
ENSMUSG00000009281	Rarres2
ENSMUSG00000018848	Rars
ENSMUSG00000028292	Rars2
ENSMUSG00000021549	Rasa1
ENSMUSG00000032413	Rasa2
ENSMUSG00000031453	Rasa3
ENSMUSG00000004952	Rasa4
ENSMUSG00000029602	Rasal1
ENSMUSG00000070565	Rasal2
ENSMUSG00000052142	Rasal3
ENSMUSG00000049892	Rasd1
ENSMUSG00000034472	Rasd2
ENSMUSG00000043003	Rasef
ENSMUSG00000030134	Rasgef1a
ENSMUSG00000089809	Rasgef1b
ENSMUSG00000020374	Rasgef1c
ENSMUSG00000032356	Rasgrf1
ENSMUSG00000021708	Rasgrf2
ENSMUSG00000027347	Rasgrp1
ENSMUSG00000032946	Rasgrp2
ENSMUSG00000071042	Rasgrp3
ENSMUSG00000030589	Rasgrp4
ENSMUSG00000044562	Rasip1
ENSMUSG00000034209	Rasl10a
ENSMUSG00000020684	Rasl10b
ENSMUSG00000029641	Rasl11a
ENSMUSG00000049907	Rasl11b
ENSMUSG00000041696	Rasl12
ENSMUSG00000083649	Rasl2-9
ENSMUSG00000010067	Rassf1
ENSMUSG00000098132	Rassf10
ENSMUSG00000027339	Rassf2
ENSMUSG00000025795	Rassf3
ENSMUSG00000042129	Rassf4
ENSMUSG00000026430	Rassf5
ENSMUSG00000029370	Rassf6
ENSMUSG00000038618	Rassf7
ENSMUSG00000030259	Rassf8
ENSMUSG00000044921	Rassf9
ENSMUSG00000010205	Raver1
ENSMUSG00000035275	Raver2
ENSMUSG00000024518	Rax
ENSMUSG00000022105	Rb1
ENSMUSG00000025907	Rb1cc1
ENSMUSG00000061898	Rbak
ENSMUSG00000057236	Rbbp4
ENSMUSG00000026439	Rbbp5
ENSMUSG00000030779	Rbbp6
ENSMUSG00000031353	Rbbp7
ENSMUSG00000041238	Rbbp8
ENSMUSG00000038980	Rbbp8nl
ENSMUSG00000027428	Rbbp9
ENSMUSG00000027466	Rbck1
ENSMUSG00000024570	Rbfa
ENSMUSG00000008658	Rbfox1
ENSMUSG00000033565	Rbfox2
ENSMUSG00000025576	Rbfox3
ENSMUSG00000029136	Rbks
ENSMUSG00000027641	Rbl1
ENSMUSG00000031666	Rbl2
ENSMUSG00000031060	Rbm10
ENSMUSG00000032940	Rbm11
ENSMUSG00000089824	Rbm12
ENSMUSG00000046667	Rbm12b1
ENSMUSG00000052137	Rbm12b2
ENSMUSG00000006456	Rbm14
ENSMUSG00000048109	Rbm15
ENSMUSG00000074102	Rbm15b
ENSMUSG00000037197	Rbm17
ENSMUSG00000026889	Rbm18
ENSMUSG00000029594	Rbm19
ENSMUSG00000043639	Rbm20
ENSMUSG00000024604	Rbm22
ENSMUSG00000038132	Rbm24
ENSMUSG00000010608	Rbm25
ENSMUSG00000022119	Rbm26
ENSMUSG00000024491	Rbm27
ENSMUSG00000029701	Rbm28
ENSMUSG00000031167	Rbm3
ENSMUSG00000095365	Rbm31y
ENSMUSG00000048271	Rbm33
ENSMUSG00000033931	Rbm34
ENSMUSG00000027510	Rbm38
