cell_name,frxn_cell.type_BEC_DDC,frxn_cell.type_BEC_normal,frxn_cell.type_Dendritic cell.Fetal_liver,frxn_cell.type_Erythroblast_Hbb_bs high.Embryonic_Mesenchyme,frxn_cell.type_Erythroblast_Klf1 high.Fetal_liver,frxn_cell.type_Erythroid Cell.Embryonic_Mesenchyme,frxn_cell.type_Ganglion cell_Mapt high.Embryonic_Mesenchyme,frxn_cell.type_Hepatocyte_DDC,frxn_cell.type_Hepatocyte_normal,frxn_cell.type_Macrophage.Embryonic_Mesenchyme,frxn_cell.type_MEF.Trophoblast_Stem_Cell,frxn_cell.type_Muscle.Embryonic_Mesenchyme,frxn_cell.type_Neuron_Igfbpl1 high.Embryonic_Mesenchyme,frxn_cell.type_Neutrophil_Elane high.Fetal_liver,frxn_cell.type_Stem and progenitor cell.Fetal_liver,frxn_cell.type_Stromal Cell_Agtr2 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_Cnmd high.Embryonic_Mesenchyme,frxn_cell.type_Stromal cell_Cxcl12 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_Cxcl14 high.Embryonic_Mesenchyme,frxn_cell.type_Stromal Cell_fabp7 high.Embryonic_Mesenchyme,Lagrangian,Error
Cell_1141,5.55030983422083e-18,1.84803642728806e-19,-1.05132204696524e-16,-2.77555495224232e-17,3.1371263936684e-18,0.109852684633933,0.0173685471107693,-6.23214510143114e-18,4.43967999317282e-18,7.359814010562e-18,2.04771734070857e-19,0.0415552262633225,0.496241823297053,0,2.27035503430734e-17,-1.54494673923243e-19,1.0230454528221e-17,-7.94899319827122e-17,-1.73454849456517e-18,-4.12078065571515e-17,0,967.800927012527
Cell_1142,1.27534703714386e-18,3.24094239363639e-21,1.38271906615406e-17,-1.2330526805833e-17,1.18799650611604e-17,0,0.0789076050540514,-4.23154074513403e-19,1.63884529504246e-17,6.63026191503957e-18,-5.75930447995453e-18,2.49469903411776e-17,0.49079668620297,4.13686526273125e-17,-9.01513214153485e-17,-6.19731652589618e-18,1.80551447951462e-17,-8.7693912652183e-17,-1.22265922451765e-18,6.23428013182859e-18,0,945.327074498414
Cell_1143,-8.00977992667179e-18,0,6.80484897247427e-18,-1.35401630691126e-17,3.64940080458763e-17,0.0116829984669636,0.0835600282599085,1.48421559134132e-18,2.02774587021928e-18,3.35762600446569e-19,-9.82787576398636e-18,-2.83294830650855e-17,0.4631216364549,2.36207691234008e-18,2.52345754748525e-17,0.013591468737439,-1.62405228098143e-17,-8.33767817892779e-17,-9.08112126192069e-18,0.0497450748671185,0,987.534886480017
Cell_1144,-9.32080830105143e-18,6.11378185625251e-18,6.30430377199228e-18,-5.32082268960048e-19,6.28389889990486e-17,0,0.143032115651032,2.55024475392211e-17,-6.67965127570067e-19,0.00861120417818499,0.00130683536124175,-1.05977597285517e-17,0.446519687774196,-6.69235532778415e-18,2.38456992746908e-20,3.74584104732597e-18,6.62277696745276e-18,5.32351888630578e-17,-2.31756594876243e-17,-8.13556620248488e-18,0,950.019539911423
Cell_1145,-6.56010705214445e-20,-1.8348126357879e-18,1.25338285744799e-17,-4.13040960218447e-18,-1.32597274646998e-17,1.98452442610068e-17,0.0660031742506426,0,1.42029990192292e-17,-5.6091882616634e-19,1.24128524985445e-17,-2.62985560449586e-18,0.574271935487002,7.33059168026022e-18,-1.11069866933092e-16,-4.5092137002957e-17,1.29651272932441e-17,-7.70225905947569e-17,-1.01666887733802e-16,-1.53771785200734e-17,0,1013.86609397753
Cell_1146,-8.67361737988404e-19,-7.95041198759655e-21,0.00584461776566524,0.0482349420039925,1.06839343537709e-17,0.087722858005241,0.0827710118317816,2.45483787300928e-19,6.07846335628466e-18,0.0308202696435038,0.0385488675057333,1.93150266055165e-17,0.331913343010086,-1.98417736834214e-17,-6.07998740391004e-18,0.00228005363365744,8.76912004299439e-18,-1.05439142852362e-17,1.32864616869939e-17,-4.12983005512893e-18,0,965.747655807269
Cell_1147,0.0119395752340758,-6.29856711157105e-18,4.84858222321293e-18,-1.09118288592566e-19,-4.47552868109373e-19,0.0235637084437031,0.141700456914091,-9.18278537746719e-19,-1.49266735374494e-17,-1.11507255371386e-18,-1.57459289672574e-17,0,0.395165621114839,-1.62002252916671e-18,-6.2783296632088e-19,0.0257918505278179,-6.75392123477832e-18,1.91192628296507e-17,2.13195392674928e-17,-3.844777290972e-17,0,962.446840769664
Cell_1148,9.27336303927099e-19,5.16076600366578e-19,0.0153103440561472,4.31053914121075e-18,-2.86993317611615e-17,-8.66235767562697e-19,6.18549021496325e-18,-1.07406665273847e-19,-1.72919041402802e-20,0,1.0803071578936e-17,3.29782781024182e-18,0.630905679674577,-1.02759145201106e-18,2.19362848943696e-17,-4.30707236245006e-19,-3.36332241186518e-17,-1.89576550298601e-19,-4.76292078851128e-17,-2.07347993417637e-17,0,983.524823035028
Cell_1149,1.79873259267536e-19,3.51943270089915e-18,7.86240040601613e-18,0.104764534601256,3.54068023311912e-17,0.011704740903003,1.07177927679184e-17,6.32570275807023e-18,-2.52049705083006e-17,-1.43856668586141e-18,0,1.56764507644001e-18,0.565894461773149,-1.07654695849195e-17,-4.76992723315395e-18,1.0902738579398e-17,4.30460230482481e-17,-4.66772453432228e-17,1.69136360462528e-17,-3.37673958027024e-17,0,966.12300446123
Cell_1150,0,-2.46996170677796e-21,1.28487172498754e-16,9.27884892312451e-18,-2.55167822719934e-17,0.0132496431447107,-4.1579551455814e-17,-1.17546858590025e-18,1.49442902792483e-17,-2.59985943508242e-17,1.45286454373816e-18,-4.87472752079521e-19,0.607870172990318,1.73888087915482e-17,2.18205026219427e-16,4.800072399989e-17,-1.11759112852979e-17,1.38824935813982e-17,-3.32790506998676e-17,-3.54548556746587e-17,0,955.065200263198
Cell_1151,1.65559114905061e-17,-6.88632156342985e-19,-3.51234535898193e-18,-1.48953358912544e-17,1.52925189401116e-17,0.0224649511895872,0,-7.88950753325973e-18,-9.99633603458716e-19,1.69690521419989e-19,-4.9869431300349e-19,-1.96823437128561e-17,0.605647449542831,2.86277937700059e-17,-1.33204120920677e-16,-9.6628402750772e-17,-5.50950752171366e-17,2.91591081821495e-17,1.75597793712939e-18,-1.30754419988945e-17,0,963.140092138943
Cell_1152,5.23421230549953e-18,-1.90514284577966e-18,-7.92610246070646e-18,-3.15944339602638e-19,1.35351143065382e-17,2.16294196705664e-18,0.093872334090448,-3.46944695195361e-18,3.79889385701092e-17,1.11764623098993e-17,-1.66276935574512e-17,6.27361994249606e-18,0.555031872079505,-3.07250187526276e-18,7.77533748567385e-18,7.62966828172637e-18,-3.3862121726548e-18,2.68615264252627e-19,-2.19770346772473e-17,-5.02634429960872e-17,0,1003.75537076943
Cell_1153,-3.45880281107129e-18,9.41868153705634e-20,2.01284681396823e-18,-3.02706883296194e-18,-4.09576140101218e-17,0,0.0377283783508744,-1.1668017284624e-18,1.50271466718824e-17,7.52474441564073e-18,2.59644759861944e-17,4.05562658725399e-18,0.603967023685807,1.89445335593317e-17,-7.47293346180503e-17,-7.43844545689089e-18,-7.35037569005096e-18,-1.03135627464141e-17,-1.43948156570811e-16,-8.76989110854944e-18,0,998.108078131137
Cell_1154,-1.95280141559127e-19,-2.6342092322051e-21,4.83585415104173e-17,-9.56745314914848e-18,9.10470645106822e-17,0.153055563873397,-6.31453134593592e-17,-1.71772334455171e-18,-4.17926675380289e-17,9.15977099916801e-18,5.03111021684593e-17,4.45579578764265e-18,0.335893196322655,-3.54023842856086e-18,7.98418703160571e-17,0.13433639882135,0,0.0300357200469015,-2.11593688800389e-19,1.48739445999723e-17,0,955.322544716573
Cell_1155,4.2994303733292e-18,9.36272820050482e-19,-1.20563532458155e-17,0,2.24184430563891e-17,-1.12838346033464e-18,-4.29007819624057e-17,1.48082933042983e-18,-3.15782165071194e-18,-1.16329379800276e-17,3.88780135697432e-17,0.130501776076491,0.555769056815103,6.0053114752607e-18,-9.98132267639004e-18,1.97466384953769e-17,3.51099101329482e-17,-8.61003664585773e-18,4.4753297905835e-17,-7.92549053268888e-18,0,1000.64248940368
Cell_1156,2.90157702853999e-18,4.51624361170617e-18,1.60898469054282e-16,-2.45949651551493e-17,4.40817226386466e-17,-1.44932849554937e-17,0.0512049711153375,0,6.57770550451276e-18,-2.51533961694878e-18,-3.54447417875081e-18,4.33412801670285e-18,0.575564628191372,1.16445844244607e-17,3.92501906127144e-18,3.16240715892219e-17,1.60232797825171e-17,-4.35405508826394e-18,0,6.52652223435781e-18,0,981.867544466357
Cell_1157,2.79748892465759e-19,0.00508442192800546,7.62067187462452e-19,-6.53271216247434e-19,4.46460584171374e-17,0.0007393704132726,0.118811857812248,6.55248440369677e-18,3.00457909719233e-19,4.25276038479772e-18,0.012925290920014,-5.78187034210519e-18,0.498853502624481,4.07970645733856e-17,2.55186688679381e-18,3.27277382360663e-17,-3.55092050067337e-17,0,-7.60434069198621e-17,2.41302253411133e-17,0,970.705363547367
Cell_1158,-1.06366848580103e-17,-1.27381305578492e-18,-2.47919741409854e-17,8.22764657454233e-19,-2.04579210997589e-17,0.137057446426216,0,8.02057596879102e-18,-6.86581918454553e-20,-7.46180505622385e-19,7.2828511005971e-18,-4.58236173692228e-17,0.473618808034524,6.36038001182366e-17,2.2538779965739e-17,-3.01376787783308e-17,3.08125055085579e-18,-9.50853708305662e-18,7.81592049500809e-17,-5.42431131294236e-17,0,934.966262424345
Cell_1159,2.75497565399285e-18,-3.66825555587333e-18,3.3083090753669e-17,1.47702920058132e-17,-9.12502497429816e-18,-5.9372039908137e-18,0.0425338202374448,2.57554332560132e-18,-3.28932963466358e-18,3.67966055515321e-17,0,2.0115357307541e-17,0.596834025498929,7.01966820307964e-17,-4.11282120462339e-18,2.34984074570102e-17,-5.16825650406205e-18,-8.81250168597347e-17,6.29701549927877e-17,8.26012229450734e-17,0,972.777782546014
Cell_1160,9.7792312222137e-19,-7.45462293737634e-18,-8.74076817174265e-18,0,-2.18880043781508e-17,0.0299363387234807,1.31148318298784e-17,-4.46943554510463e-19,5.04987011206443e-17,0.0188047255304821,-1.3042194443543e-18,-2.24391448589971e-17,0.583416618628367,5.03127432138431e-17,-6.23821725414887e-19,-1.70567100582197e-17,4.13384472762959e-17,-8.46706418072069e-18,-3.36221507911652e-17,3.61584250221639e-18,0,975.124678428579
Cell_1161,-1.76966724333898e-18,1.43804310235035e-18,-3.02196426266237e-17,-5.27065924790192e-19,-1.38599152097212e-17,-6.68747687051102e-19,0.0746755349642397,-1.00039142963048e-17,3.13589249417594e-19,0,-6.02438603426619e-18,1.27410704143307e-17,0.570215797043738,-1.22924786983643e-17,-6.14991500503002e-17,-6.53224227196045e-17,-1.88887582519181e-17,5.05199083201136e-18,4.26808510516881e-17,-1.06778749837316e-17,0,979.217854781767
Cell_1162,3.042956091029e-18,-3.46944695195361e-18,-9.23194068147171e-18,-3.16152052442434e-18,-5.96802260598372e-17,3.84414695685078e-18,0.169957610069144,4.58344838857057e-18,1.45915277268725e-17,4.99443940239398e-17,-1.17794945304298e-17,-8.46261866535448e-17,0.483988956562805,3.47928970333282e-18,-5.1824637334772e-18,-1.35772229706353e-16,1.30128493811323e-16,-2.8315401590621e-16,1.83208593297882e-17,-5.9424004917427e-17,0,1015.47565124807
Cell_1163,1.21531019001015e-17,0,-3.34543670388689e-18,2.02778848613138e-19,-3.30677267820209e-17,6.10756264998411e-18,0.0481493258637605,2.14417220408762e-17,0.00823493706734672,-1.08463618155291e-17,-3.35848230472556e-17,-3.84952998125473e-17,0.617562339552693,6.96001341313813e-18,-2.24453073326379e-17,-5.09436594878693e-17,3.24227160892148e-17,-6.24312131067244e-17,-3.4840845184556e-18,1.1731332995302e-16,0,1017.2068941042
Cell_1164,8.18294532020336e-18,6.17365133204169e-18,1.08901907851572e-17,-3.26566902632416e-17,5.9072519365917e-17,2.4636300062907e-17,0.0397095184506899,0,1.37608586271635e-17,9.19954424031551e-18,-1.56801363691452e-17,-1.56824716520387e-17,0.583455060357854,-1.75801445929348e-17,3.47316478318698e-18,3.128344414047e-17,8.66048057980791e-18,3.77087531113492e-17,-1.43694631877034e-17,1.69371888489373e-17,0,974.471349121847
Cell_1165,6.62945432898735e-18,8.98590176300627e-18,1.71271014019508e-17,5.22077098975954e-18,-8.74870162899621e-18,1.82570738853101e-17,0.237217404033498,-6.93889390390723e-18,3.08729111311953e-17,4.15529755291962e-18,-2.24373890888187e-17,-1.7248112760767e-17,0.454688224197542,8.19102257563077e-17,5.89927221480145e-17,2.12348900508337e-17,-2.53424472484456e-18,-6.02665863182529e-20,-1.11510390510014e-16,-1.60512049007087e-16,0,1052.49422485285
Cell_1166,0.0186064419114057,-8.2498617143823e-18,-4.38389479008906e-19,5.60596034656393e-18,3.07997238709087e-17,1.6385749276798e-17,0.0581949119577356,3.91167612434214e-17,0,-1.11056480635087e-18,9.90474555785333e-18,-1.59629687623574e-17,0.579119963050998,2.92846987867937e-17,-4.93379276215513e-19,0,-3.05904293462966e-17,-2.26169003331777e-17,3.82697893715801e-17,-7.54632644824973e-17,0,1011.7377569518
Cell_1167,0.039895359781988,1.5747105669655e-18,4.2461317267677e-17,4.10905622201897e-18,2.47293804575186e-17,-3.25820141904844e-19,0.239841523395796,-1.45158454272009e-17,8.21966108105315e-18,1.61756686360762e-18,0,-8.53104419896212e-17,0.367580982395196,-7.92952326988685e-18,1.74426947451403e-17,-3.13281015100841e-18,-4.99583470483251e-17,-2.61214078385545e-18,1.27751398028918e-17,6.09739237042735e-17,0,970.147854989912
Cell_1168,5.7327037052641e-18,-2.31847941640799e-18,-2.69473179783741e-18,0,2.23447293659155e-17,0.0355519586212719,-1.08409851881706e-18,-4.0948926131335e-17,-4.73307245319253e-19,0.0166849587572554,0.0259184639406322,-5.87436808533766e-20,0.604552551985085,-2.75029817447526e-18,-1.90690395748052e-17,-4.37029520685901e-17,-2.10644054005553e-18,7.88749187535089e-17,1.10764678424162e-16,4.72204823900081e-17,0,1006.10263960325
Cell_1169,7.57415639419766e-18,5.76082656974245e-19,6.33224018050531e-18,-2.60967896922336e-17,-1.10705545825257e-17,8.66863091771756e-19,0.0983176289580157,-2.21539166006445e-18,0,-1.1798474912513e-18,4.63168862598775e-17,-1.13520689857122e-17,0.555875402820471,3.25281849012001e-17,4.26892014413585e-17,1.50090182910805e-17,8.63093546208515e-17,1.03001093577108e-17,4.83020924682155e-17,1.65515964369504e-17,0,1010.33723015124
Cell_1170,2.39660964083882e-17,-1.36803549189672e-18,-2.13801479387678e-18,3.0676235949068e-18,7.55919799625847e-18,1.59079577462752e-17,0.0827718230512087,0,-1.61258458574805e-17,-3.73120800724391e-19,8.45741280188059e-18,1.48129837553991e-17,0.570244651161402,-6.077806617134e-18,-4.18392712241398e-18,1.89047640043033e-17,-1.27261263572489e-17,0,0,1.82061635651766e-17,0,1004.31876513546
Cell_1171,-6.89637654107407e-18,5.6338525858319e-19,-5.98062531456723e-17,1.35369069961363e-17,0.059616027899934,1.33721601413556e-17,-1.82495229511693e-17,1.85051788016468e-17,1.42369463994294e-19,1.54928405899376e-19,0.0274136623533246,0,-1.18481521898648e-17,0.670983809160004,0.205555317149774,1.88275015704806e-17,2.1336994335747e-19,-4.33745179388124e-18,3.4392694000987e-17,-1.30445519541617e-17,0,784.508579727161
Cell_1172,7.33232933193103e-19,3.46944695195361e-18,1.83649553426963e-17,-1.62702981396478e-17,-1.23747107203737e-17,-1.21049347297539e-17,1.74059388589598e-17,3.02900466927741e-19,3.06423934799563e-19,5.7864703487891e-18,0.00247540404593978,0.00374157394385543,-3.99795317341721e-17,0.74472865894704,0.193100975792794,2.72687159877319e-17,-1.94976080471718e-18,-3.00807623721467e-17,-5.49249411669012e-17,5.16391266404053e-17,0,808.884189323487
Cell_1173,2.33342902682537e-18,0,-6.11290716074254e-17,-1.60854975164906e-17,-4.51639523829961e-18,-3.4182759771474e-18,1.43811558013877e-17,1.25298419355088e-18,-8.94105096306105e-19,-1.0242982377744e-17,5.25857000387819e-18,0.0245188508707901,8.4874116077268e-19,0.720372595981857,0.195041488070523,-3.09253105470751e-17,-1.70883797397191e-18,-8.66244971693063e-19,8.29528470074907e-17,-9.36488952282634e-18,0,841.611678475365
Cell_1174,-4.3896169664162e-18,8.1314576248911e-18,1.80561281137374e-18,-1.01615159397601e-17,1.34219632649612e-18,0,1.03998986452359e-17,1.05527128836052e-17,5.08148854195143e-19,1.03138843387261e-18,0.0396346725605573,0.0206620889225657,-9.77054488153743e-18,0.875092233949562,0.00169632731945761,5.18430196603418e-17,-4.20794689819918e-18,1.89363075092344e-17,3.29442357201931e-17,-2.01307877502033e-18,0,847.645816803574
Cell_1175,-3.3296831519742e-18,4.93916705596987e-18,1.33222875817239e-17,5.26190476663578e-18,-1.23278795709659e-18,-1.92914687166076e-17,6.90149648773337e-18,1.24534936148105e-17,3.27835050488034e-19,-1.98744889592659e-17,0,0.072476617901822,-9.26367166000241e-18,0.678015470229978,0.192391295615114,-4.93729924665901e-17,4.89331533309654e-18,7.25482304971666e-17,0,1.93798712291564e-17,0,853.54056838021
Cell_1176,4.73692616577335e-18,3.65805074327042e-19,0.133788566970608,0,1.89621955767047e-17,-1.00413425239437e-18,-3.9839058888697e-18,-3.1856080278501e-18,-1.23499783777269e-19,-3.8931380434499e-19,-2.09930152683844e-18,2.25557599759784e-18,-2.63103004387769e-17,0.69124380127027,0.100325570428943,2.8246118344524e-17,5.2041466413851e-18,-6.83426370147959e-17,0,1.69079659946145e-17,0,854.342039618618
Cell_1177,-8.45817384047082e-18,-1.12942506169537e-17,3.93027943841484e-17,-6.03183876253103e-18,0.0611262137172349,-8.35598318057202e-18,-3.67517562663956e-17,-4.3908190182104e-18,7.60487532349594e-18,-3.42897324104602e-18,-7.08732359951081e-18,0.0171855970757782,7.2352772700134e-18,0.758758664583591,0.0976554983901566,-5.07133552419683e-18,0,-9.10431038352629e-18,1.38777878078145e-17,-1.15862107117623e-17,0,861.438379037994
Cell_1178,1.01586932290374e-17,-3.79769821985048e-18,-4.035300835259e-17,-1.10861600373597e-17,4.22564293300574e-18,6.77420706273403e-19,4.3961586513955e-17,2.94830401238495e-18,0,3.63992086140113e-18,0.00219041690987371,0.0569012523084188,-1.04334767853114e-17,0.749901224889359,0.0814805296949183,1.09219111982717e-17,0.0257118436107085,-4.35556964612239e-17,8.68929879302916e-18,2.1556626965214e-17,0,910.216458362386
Cell_1179,-2.27773966459698e-18,0,0.0983578577231686,2.57441295302635e-17,7.61293762296781e-18,1.65363223553356e-18,3.21649754131615e-17,-1.55616235559227e-19,1.44528871320603e-18,-2.15398047842571e-17,-1.69071420633449e-19,-5.22076220438359e-18,-3.48030477026593e-19,0.826794267592802,-2.12694639169609e-18,5.07547480044421e-17,2.20649811865982e-17,1.03654588364996e-18,2.68271965642155e-17,-1.03129386528572e-17,0,857.819804069782
Cell_1180,-9.4817883589393e-19,-1.32733250781986e-18,-3.33313456202512e-18,0,-2.02909695669564e-17,-2.36337359786584e-19,4.85475574921762e-18,-2.44786918730651e-17,-5.68574014824338e-18,-4.81401807046224e-18,0.0201448683055374,0.063166238751706,-1.21518989341115e-17,0.830985113412418,-6.66892255407719e-17,-1.39532199052367e-17,0.0104338437746209,7.17480485519417e-17,5.43831529581924e-18,-1.57554221572567e-17,0,891.019689126132
Cell_1181,-1.0867372923915e-17,6.65191078523436e-18,-2.98575882611765e-17,-1.0630948400199e-17,6.00754585230348e-18,1.82241358359861e-18,-1.71749870550455e-18,1.27340190740739e-17,-3.37497192159047e-18,-6.4183449885843e-18,0.053622905484372,0.0288960310607261,-5.50246679185887e-17,0.56987502343044,0.268030696189575,3.71005205017421e-17,0,-2.17480123043686e-17,-1.07034708360765e-17,-4.96533337661036e-17,0,897.181587361331
Cell_1182,0,1.44167105876412e-18,5.26079527768735e-18,9.82092700711616e-18,0.100756345390817,3.76047441241193e-18,2.96245870876996e-18,-1.26171307938599e-17,1.69950949630316e-18,-8.46018748589987e-18,9.38823577701683e-18,0.0211709790503946,2.0027524620079e-18,0.596177061763673,0.203779987759195,2.37665194380012e-17,-1.18875319403623e-17,-1.38777878078145e-17,-2.70472269856777e-17,1.35794811766019e-17,0,880.526992723609
Cell_1183,4.60207309845817e-19,8.53733766982618e-21,-2.17209561561859e-18,-3.56903112157778e-18,0.0143851099311254,7.75409040299886e-19,1.66160930722499e-17,4.00745890219942e-18,-1.57502264045112e-18,1.38422406982727e-18,0,0.100459157640496,3.82182155053386e-17,0.62315811001328,0.176180775995237,2.08735595338378e-17,2.04553764209207e-17,-2.05473272836864e-18,8.66981586655641e-18,-1.55347559697188e-18,0,896.048312254872
Cell_1184,-8.94727825649442e-18,-3.13360482258684e-19,0.0276266732472931,1.36959266707629e-18,-1.78167252468636e-18,6.42146463867055e-18,4.92581922119819e-17,4.60990805849088e-19,9.68493728315594e-18,-3.46944695195361e-18,2.2810218201121e-18,1.50988872173128e-17,-1.493089976974e-18,0.885195550735645,-3.73575512097655e-17,-3.91610658599231e-18,-1.49293099457334e-17,-6.10383975991054e-17,1.0444080776504e-17,6.18593719462471e-17,0,851.095752205073
Cell_1185,7.78994496761737e-18,-6.60037442474971e-20,-1.20845160730868e-18,0.000652384121193403,-9.56582869487509e-19,-9.37961543239661e-20,1.81682384237002e-17,1.57185250166231e-17,4.39667497541158e-20,0,0.0120196491140257,0.0981417218624384,3.12627478417666e-18,0.694861113599278,0.0769867827497869,-1.62985983737701e-17,0.0134106531797651,1.5630366640086e-17,0,0.00189473943029516,0,923.86661468327
Cell_1186,-1.05907756194377e-17,1.28677977618713e-18,1.13051208722051e-18,-3.23002195265732e-18,-3.29765230804217e-17,4.06548803245773e-20,-1.81271156628439e-19,1.00622109468386e-19,-1.76973063860665e-18,0.0377745316714607,3.04663611722145e-18,-2.46309843423127e-18,-4.33680868994202e-19,0.862172561147456,2.57489408591436e-17,1.20419078779505e-18,3.82588968835447e-18,-3.26369145833375e-18,2.27084149214857e-17,0,0,877.754584781013
Cell_1187,2.2976432522592e-17,-1.14908084478386e-18,-1.6547608360394e-17,3.60750176744427e-17,0.0295230936463421,2.61396713064576e-18,-1.06996055797893e-17,0,-2.86460239372996e-17,-1.28394521255747e-17,5.76545665129868e-18,0.0190815633263724,5.98134004632446e-19,0.527214448203119,0.32636209672946,8.07973756192179e-18,-4.7188201000696e-17,-2.4838092578641e-17,0,-8.78951948040647e-18,0,910.326984963405
